time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1737278638.13851070,0.02027919,2314,0.00177002,0.00000000,0,0.00000000,0,91180,370,0.00699314
1737278638.23845434,0.01914494,2290,0.00271039,0.00000000,0,0.00000000,0,91243,451,0.00639773
1737278638.33872747,0.02192824,2302,0.00194477,0.00000000,0,0.00000000,0,91430,450,0.00616676
1737278638.43858242,0.01965109,2291,0.00243667,0.00000000,0,0.00000000,0,91576,440,0.00654077
1737278638.53875804,0.02182516,2276,0.00286802,0.00000000,0,0.00000000,0,91751,629,0.00713597
1737278638.63879466,0.02084924,2229,0.00199373,0.00000000,0,0.00000000,0,91925,490,0.00692232
1737278638.73893452,0.01944030,2244,0.00171946,0.00000000,0,0.00000000,0,92080,323,0.00667850
1737278638.83896184,0.02047363,2252,0.00174369,0.00000000,0,0.00000000,0,92267,360,0.00614239
1737278638.93893695,0.01789043,2283,0.00156790,0.00000000,0,0.00000000,0,92506,357,0.00645019
1737278639.03865695,0.02136538,2277,0.00187430,0.00000000,0,0.00000000,0,92723,364,0.00611327
1737278639.13901162,0.01966261,2253,0.00189721,0.00000000,0,0.00000000,0,92870,332,0.00687664
1737278639.23878741,0.02174435,2276,0.00236229,0.00000000,0,0.00000000,0,93052,451,0.00599390
1737278639.33872151,0.02086538,2267,0.00191418,0.00000000,0,0.00000000,0,93268,515,0.00647980
1737278639.43895817,0.01990036,2296,0.00287131,0.00000000,0,0.00000000,0,93435,528,0.00590150
1737278639.53884387,0.02066919,2260,0.00218768,0.00000000,0,0.00000000,0,93673,638,0.00701200
1737278639.63883948,0.01911679,2306,0.00246272,0.00000000,0,0.00000000,0,93790,627,0.00641596
1737278639.73886061,0.02069531,2223,0.00196845,0.00000000,0,0.00000000,0,93900,469,0.00744090
1737278639.83905220,0.01978002,2326,0.00210394,0.00000000,0,0.00000000,0,94070,483,0.00624604
1737278639.93884134,0.02167339,2230,0.00246063,0.00000000,0,0.00000000,0,94177,472,0.00638649
1737278640.03918481,0.01618619,2300,0.00207133,0.00000000,0,0.00000000,0,94322,394,0.00907557
1737278640.13897586,0.01940413,2226,0.00152034,0.00000000,0,0.00000000,0,94494,367,0.00647687
1737278640.23891616,0.02050324,2325,0.00186738,0.00000000,0,0.00000000,0,94634,405,0.00627272
1737278640.33914471,0.01678935,2182,0.00162133,0.00000000,0,0.00000000,0,94759,367,0.00881129
1737278640.43914914,0.01883169,2284,0.00164591,0.00000000,0,0.00000000,0,94876,258,0.00310409
1737278640.53900385,0.02136720,2234,0.00340672,0.00000000,0,0.00000000,0,94936,237,0.00618283
1737278640.63888454,0.01866281,2322,0.00157670,0.00000000,0,0.00000000,0,95004,238,0.00681560
1737278640.73897982,0.02075516,2251,0.00172945,0.00000000,0,0.00000000,0,95119,342,0.00608379
1737278640.83901763,0.01704637,2241,0.00174816,0.00000000,0,0.00000000,0,95275,309,0.00616306
1737278640.93898129,0.01872358,2271,0.00216904,0.00000000,0,0.00000000,0,95326,376,0.00609434
1737278641.03919435,0.01954213,2233,0.00201266,0.00000000,0,0.00000000,0,95466,433,0.00726944
1737278641.13893843,0.01898458,2269,0.00197899,0.00000000,0,0.00000000,0,95592,375,0.00608861
1737278641.23921561,0.01922246,2227,0.00190349,0.00000000,0,0.00000000,0,95789,394,0.00733181
1737278641.33903503,0.01825871,2292,0.00142787,0.00000000,0,0.00000000,0,95966,355,0.00640248
1737278641.43913150,0.02081998,2260,0.00274915,0.00000000,0,0.00000000,0,96128,289,0.00671182
1737278641.53915930,0.02087460,2276,0.00304843,0.00000000,0,0.00000000,0,95273,266,0.00665098
1737278641.63826251,0.01625282,2261,0.00107369,0.00000000,0,0.00000000,0,95385,220,0.00610900
1737278641.73924470,0.01837632,2283,0.00149442,0.00000000,0,0.00000000,0,95582,289,0.00624359
1737278641.83920074,0.01868363,2260,0.00163376,0.00000000,0,0.00000000,0,95760,342,0.00591114
1737278641.93920016,0.01933065,2293,0.00168042,0.00000000,0,0.00000000,0,95938,386,0.00654133
1737278642.03922844,0.01385428,2257,0.00142961,0.00000000,0,0.00000000,0,96085,376,0.00595318
1737278642.13813448,0.02286574,2340,0.00256016,0.00000000,0,0.00000000,0,96170,337,0.00647882
1737278642.23980689,0.01920738,2221,0.00190119,0.00000000,0,0.00000000,0,96166,249,0.00616229
1737278642.33926630,0.01943311,2269,0.00145315,0.00000000,0,0.00000000,0,96321,332,0.00619987
1737278642.43819332,0.02074148,2299,0.00140712,0.00000000,0,0.00000000,0,96478,358,0.00273902
1737278642.53844953,0.02398735,2262,0.00252991,0.00000000,0,0.00000000,0,96716,586,0.00801962
1737278642.63929343,0.01956358,2230,0.00206211,0.00000000,0,0.00000000,0,96565,541,0.00634759
1737278642.73931551,0.02137949,2264,0.00154248,0.00000000,0,0.00000000,0,96783,468,0.00692135
1737278642.83833885,0.02059411,2235,0.00120004,0.00000000,0,0.00000000,0,96913,262,0.00646255
1737278642.93829584,0.01992033,2261,0.00142563,0.00000000,0,0.00000000,0,97064,268,0.00691150
1737278643.03957129,0.01625129,2206,0.00133169,0.00000000,0,0.00000000,0,97162,209,0.00609476
1737278643.13926816,0.01620798,2290,0.00092716,0.00000000,0,0.00000000,0,97292,192,0.00533675
1737278643.23956203,0.01786884,2272,0.00136158,0.00000000,0,0.00000000,0,97400,195,0.00661683
1737278643.33833551,0.01957817,2260,0.00089329,0.00000000,0,0.00000000,0,97494,192,0.00590457
1737278643.43850899,0.01882660,2324,0.00101412,0.00000000,0,0.00000000,0,97588,223,0.00666495
1737278643.53953886,0.01924181,2213,0.00133567,0.00000000,0,0.00000000,0,97698,329,0.00759232
1737278643.63855290,0.02676206,2264,0.00947801,0.00000000,0,0.00000000,0,97945,382,0.00623172
1737278643.73826003,0.01830550,2253,0.00084314,0.00000000,0,0.00000000,0,92587,328,0.00666188
1737278643.83865738,0.01574486,2303,0.00134280,0.00000000,0,0.00000000,0,92827,388,0.00623304
1737278643.93861270,0.02000051,2204,0.00140153,0.00000000,0,0.00000000,0,93110,576,0.00646485
1737278644.03824711,0.01911889,2262,0.00259508,0.00000000,0,0.00000000,0,93420,638,0.00713471
1737278644.13848352,0.01768446,2237,0.00165925,0.00000000,0,0.00000000,0,93742,684,0.00546987
1737278644.23829651,0.01981347,2283,0.00160345,0.00000000,0,0.00000000,0,94072,654,0.00676825
1737278644.33846021,0.01763703,2209,0.00173853,0.00000000,0,0.00000000,0,94397,624,0.00560432
1737278644.43855810,0.02002063,2273,0.00281452,0.00000000,0,0.00000000,0,94667,646,0.00663743
1737278644.53836560,0.01878322,2236,0.00210597,0.00000000,0,0.00000000,0,94965,762,0.00655649
1737278644.63856339,0.02034512,2285,0.00211931,0.00000000,0,0.00000000,0,95258,780,0.00644292
1737278644.73832226,0.02014537,2232,0.00166289,0.00000000,0,0.00000000,0,95487,620,0.00643084
1737278644.83842587,0.01804485,2308,0.00191858,0.00000000,0,0.00000000,0,95725,612,0.00744943
1737278644.93862557,0.01786032,2225,0.00137562,0.00000000,0,0.00000000,0,95893,466,0.00619659
1737278645.03875399,0.01835697,2266,0.00109660,0.00000000,0,0.00000000,0,96030,357,0.00825855
1737278645.13874674,0.02015452,2261,0.00123768,0.00000000,0,0.00000000,0,96210,402,0.00693119
1737278645.23843098,0.01755385,2262,0.00203661,0.00000000,0,0.00000000,0,96432,581,0.00639717
1737278645.33849955,0.01970626,2258,0.00203543,0.00000000,0,0.00000000,0,96671,685,0.00635241
1737278645.43873262,0.01921471,2233,0.00201140,0.00000000,0,0.00000000,0,96915,705,0.00731477
1737278645.53857970,0.01929559,2269,0.00223567,0.00000000,0,0.00000000,0,97175,786,0.00630394
1737278645.63882041,0.01901789,2248,0.00222512,0.00000000,0,0.00000000,0,97333,687,0.00659783
1737278645.73852324,0.01651690,2273,0.00172295,0.00000000,0,0.00000000,0,97500,532,0.00624485
1737278645.83848572,0.01709841,2194,0.00155204,0.00000000,0,0.00000000,0,97711,545,0.00681903
1737278645.93874884,0.01769284,2249,0.00128762,0.00000000,0,0.00000000,0,97850,362,0.00678969
1737278646.03857350,0.01864626,2230,0.00132848,0.00000000,0,0.00000000,0,97998,342,0.00578333
1737278646.13883352,0.02019279,2281,0.00108557,0.00000000,0,0.00000000,0,98095,274,0.00597218
1737278646.23876977,0.01972820,2236,0.00083825,0.00000000,0,0.00000000,0,98196,192,0.00639089
1737278646.33872724,0.02003341,2298,0.00082638,0.00000000,0,0.00000000,0,98309,207,0.00621984
1737278646.43871593,0.01747269,2305,0.00104883,0.00000000,0,0.00000000,0,98432,281,0.00613945
1737278646.53870416,0.02039163,2347,0.00113327,0.00000000,0,0.00000000,0,98562,284,0.00601360
1737278646.63840866,0.02004668,2324,0.00144239,0.00000000,0,0.00000000,0,98691,417,0.00625588
1737278646.73851824,0.01969760,2319,0.00240594,0.00000000,0,0.00000000,0,98950,700,0.00661208
1737278646.83855486,0.01882150,2228,0.00228246,0.00000000,0,0.00000000,0,99155,739,0.00601178
1737278646.93872643,0.02057609,2221,0.00232618,0.00000000,0,0.00000000,0,99292,596,0.00603581
1737278647.03847480,0.02139862,2275,0.00178155,0.00000000,0,0.00000000,0,99500,666,0.00670288
1737278647.13851476,0.01707899,2255,0.00160073,0.00000000,0,0.00000000,0,99686,529,0.00617061
1737278647.23863697,0.01918629,2249,0.00127267,0.00000000,0,0.00000000,0,99827,392,0.00643999
1737278647.33912611,0.01841592,2241,0.00122784,0.00000000,0,0.00000000,0,100000,392,0.00682433
1737278647.43885708,0.02107811,2242,0.00124662,0.00000000,0,0.00000000,0,100137,343,0.00632622
1737278647.53877521,0.01697227,2279,0.00119431,0.00000000,0,0.00000000,0,100274,321,0.00607897
1737278647.63898158,0.01926507,2309,0.00101027,0.00000000,0,0.00000000,0,100426,275,0.00734215
1737278647.73880291,0.01842633,2261,0.00100252,0.00000000,0,0.00000000,0,100482,239,0.00612465
1737278647.83870769,0.01982563,2328,0.00151671,0.00000000,0,0.00000000,0,100574,397,0.00633564
1737278647.93902087,0.01901692,2271,0.00179971,0.00000000,0,0.00000000,0,100793,627,0.00623116
1737278648.03875995,0.01913244,2312,0.00182290,0.00000000,0,0.00000000,0,100949,589,0.00886416
1737278648.13909793,0.01763473,2282,0.00187339,0.00000000,0,0.00000000,0,101136,568,0.00668632
1737278648.23910785,0.01959780,2311,0.00189078,0.00000000,0,0.00000000,0,101314,606,0.00727272
1737278648.33876586,0.02090798,2231,0.00168035,0.00000000,0,0.00000000,0,101463,525,0.00660998
1737278648.43901920,0.01617641,2316,0.00078287,0.00000000,0,0.00000000,0,101530,148,0.00687539
1737278648.53923225,0.01896286,2275,0.00066015,0.00000000,0,0.00000000,0,101631,156,0.00681337
1737278648.63908553,0.01877798,2314,0.00086724,0.00000000,0,0.00000000,0,101730,202,0.00644369
1737278648.73917460,0.01693490,2298,0.00110135,0.00000000,0,0.00000000,0,101797,260,0.00619540
1737278648.83924103,0.01928455,2355,0.00126583,0.00000000,0,0.00000000,0,101882,315,0.00619400
1737278648.93915653,0.01925962,2281,0.00114717,0.00000000,0,0.00000000,0,101991,305,0.00634235
1737278649.03894615,0.01941209,2308,0.00113529,0.00000000,0,0.00000000,0,102092,351,0.00676371
1737278649.13924122,0.01957133,2307,0.00261393,0.00000000,0,0.00000000,0,102142,471,0.00629185
1737278649.23902011,0.01839085,2296,0.00151189,0.00000000,0,0.00000000,0,102224,343,0.00579485
1737278649.33933020,0.02293775,2335,0.00218154,0.00000000,0,0.00000000,0,102301,348,0.00639096
1737278649.43900919,0.01937521,2276,0.00122441,0.00000000,0,0.00000000,0,102312,270,0.00647442
1737278649.53906894,0.01980069,2325,0.00107327,0.00000000,0,0.00000000,0,102384,218,0.00708457
1737278649.63913345,0.01962106,2398,0.00106859,0.00000000,0,0.00000000,0,102476,266,0.00861161
1737278649.73922229,0.01775807,2339,0.00099945,0.00000000,0,0.00000000,0,102603,289,0.00641582
1737278649.83939505,0.01969921,2294,0.00137283,0.00000000,0,0.00000000,0,102671,359,0.00665315
1737278649.93915248,0.01967798,2354,0.00191544,0.00000000,0,0.00000000,0,102813,491,0.00634333
1737278650.03945255,0.02038828,2291,0.00180495,0.00000000,0,0.00000000,0,102856,453,0.00682643
1737278650.13924384,0.01815401,2272,0.00187185,0.00000000,0,0.00000000,0,102980,537,0.00608665
1737278650.23928189,0.01975348,2301,0.00109695,0.00000000,0,0.00000000,0,103065,335,0.00693454
1737278650.33955240,0.02011631,2343,0.00202865,0.00000000,0,0.00000000,0,103224,519,0.00648748
1737278650.43950057,0.02242699,2352,0.00194666,0.00000000,0,0.00000000,0,103338,571,0.00632719
1737278650.53924870,0.02170956,2347,0.00237395,0.00000000,0,0.00000000,0,103486,700,0.00668046
1737278650.63929081,0.02038835,2387,0.00165576,0.00000000,0,0.00000000,0,103596,527,0.00695473
1737278650.73937988,0.02125265,2439,0.00299025,0.00000000,0,0.00000000,0,103859,900,0.00644837
1737278650.83924961,0.02172605,2442,0.00276787,0.00000000,0,0.00000000,0,104043,830,0.00683076
1737278650.93926883,0.02318471,2449,0.00322164,0.00000000,0,0.00000000,0,104326,1037,0.00633753
1737278651.03938651,0.02120048,2435,0.00302237,0.00000000,0,0.00000000,0,104568,902,0.00735898
1737278651.13961387,0.02305795,2460,0.00291887,0.00000000,0,0.00000000,0,104765,974,0.00602442
1737278651.23974466,0.02356989,2472,0.00174844,0.00000000,0,0.00000000,0,104890,507,0.00634912
1737278651.33922052,0.02253566,2507,0.00243311,0.00000000,0,0.00000000,0,105026,611,0.00687169
1737278651.43950725,0.02101686,2458,0.00119920,0.00000000,0,0.00000000,0,105154,309,0.00817209
1737278651.53934073,0.01965730,2497,0.00213705,0.00000000,0,0.00000000,0,105284,548,0.00805552
1737278651.63923979,0.01970005,2522,0.00110645,0.00000000,0,0.00000000,0,105401,306,0.00619603
1737278651.73952913,0.01967595,2509,0.00168810,0.00000000,0,0.00000000,0,105497,419,0.00654301
1737278651.83844757,0.01933198,2531,0.00109451,0.00000000,0,0.00000000,0,105526,212,0.00646262
1737278651.93923664,0.02011973,2533,0.00158655,0.00000000,0,0.00000000,0,105643,444,0.00627334
1737278652.03929543,0.02198698,2570,0.00182953,0.00000000,0,0.00000000,0,105793,430,0.00595689
1737278652.13859487,0.01709240,2526,0.00105316,0.00000000,0,0.00000000,0,105884,255,0.00677467
1737278652.23948693,0.01950840,2535,0.00125878,0.00000000,0,0.00000000,0,105949,264,0.00675959
1737278652.33936834,0.02175664,2578,0.00197697,0.00000000,0,0.00000000,0,105885,314,0.00270361
1737278652.43814635,0.02095750,2587,0.00119564,0.00000000,0,0.00000000,0,106050,331,0.00621935
1737278652.53843808,0.02025125,2566,0.00160086,0.00000000,0,0.00000000,0,106082,358,0.00754246
1737278652.63947105,0.02112714,2538,0.00102976,0.00000000,0,0.00000000,0,106187,210,0.00639180
1737278652.73839211,0.01705077,2510,0.00177582,0.00000000,0,0.00000000,0,106263,373,0.00639194
1737278652.83843184,0.02194067,2534,0.00118837,0.00000000,0,0.00000000,0,106401,258,0.00682210
1737278652.93841290,0.02021521,2526,0.00148122,0.00000000,0,0.00000000,0,106504,347,0.00276277
1737278653.03847623,0.02239730,2537,0.00187947,0.00000000,0,0.00000000,0,106587,357,0.00692491
1737278653.13841081,0.01931270,2467,0.00102313,0.00000000,0,0.00000000,0,106698,208,0.00669924
1737278653.23815298,0.02017784,2478,0.00213642,0.00000000,0,0.00000000,0,106816,363,0.00677775
1737278653.33842540,0.02087850,2542,0.00104359,0.00000000,0,0.00000000,0,106919,205,0.00848792
1737278653.43859720,0.01986194,2495,0.00110631,0.00000000,0,0.00000000,0,106975,218,0.00851501
1737278653.53834820,0.01800203,2466,0.00111469,0.00000000,0,0.00000000,0,107079,200,0.00834760
1737278653.63848734,0.02136035,2497,0.00149205,0.00000000,0,0.00000000,0,107168,399,0.00618583
1737278653.73851657,0.01982772,2551,0.00196447,0.00000000,0,0.00000000,0,107314,428,0.00656710
1737278653.83874297,0.02019928,2529,0.00134182,0.00000000,0,0.00000000,0,107423,328,0.00642295
1737278653.93869185,0.02308882,2544,0.00178525,0.00000000,0,0.00000000,0,107523,381,0.00638328
1737278654.03863859,0.01933826,2488,0.00131528,0.00000000,0,0.00000000,0,107612,249,0.00757926
1737278654.13841558,0.01934168,2511,0.00145545,0.00000000,0,0.00000000,0,107778,378,0.00618478
1737278654.23841238,0.01976751,2523,0.00177442,0.00000000,0,0.00000000,0,107813,369,0.00382619
1737278654.33882427,0.01894798,2464,0.00129090,0.00000000,0,0.00000000,0,107943,207,0.00607038
1737278654.43861794,0.02267479,2505,0.00189400,0.00000000,0,0.00000000,0,107980,269,0.00645207
1737278654.53844118,0.01895580,2488,0.00252034,0.00000000,0,0.00000000,0,108111,562,0.00697987
1737278654.63880444,0.02221020,2474,0.00161909,0.00000000,0,0.00000000,0,108200,418,0.00634144
1737278654.73861527,0.02088598,2461,0.00225697,0.00000000,0,0.00000000,0,108345,647,0.00617479
1737278654.83871388,0.02036209,2473,0.00172044,0.00000000,0,0.00000000,0,108415,471,0.00653302
1737278654.93881440,0.02258930,2508,0.00206301,0.00000000,0,0.00000000,0,108499,598,0.00678320
1737278655.03875303,0.02325693,2529,0.00246217,0.00000000,0,0.00000000,0,108518,566,0.00614197
1737278655.13877153,0.01906755,2525,0.00230481,0.00000000,0,0.00000000,0,108666,655,0.00669428
1737278655.23870850,0.02032800,2476,0.00201706,0.00000000,0,0.00000000,0,108769,554,0.00695396
1737278655.33889675,0.02105185,2477,0.00303502,0.00000000,0,0.00000000,0,108899,870,0.00615447
1737278655.43870687,0.02064132,2494,0.00164389,0.00000000,0,0.00000000,0,108940,353,0.00652673
1737278655.53902531,0.02098662,2448,0.00248605,0.00000000,0,0.00000000,0,109066,607,0.00504467
1737278655.63872170,0.01871589,2420,0.00139050,0.00000000,0,0.00000000,0,109137,276,0.00680834
1737278655.73886919,0.02083373,2482,0.00221241,0.00000000,0,0.00000000,0,109291,515,0.00610963
1737278655.83879733,0.01968803,2420,0.00161805,0.00000000,0,0.00000000,0,109416,330,0.00641966
1737278655.93858123,0.01908138,2428,0.00225711,0.00000000,0,0.00000000,0,109560,510,0.00619023
1737278656.03836513,0.01966722,2483,0.00190545,0.00000000,0,0.00000000,0,109640,499,0.00716866
1737278656.13882756,0.01954653,2417,0.00186299,0.00000000,0,0.00000000,0,109759,394,0.00646255
1737278656.23859787,0.01921289,2367,0.00164787,0.00000000,0,0.00000000,0,109866,347,0.00779522
1737278656.33882332,0.02152720,2430,0.00279259,0.00000000,0,0.00000000,0,109966,567,0.00692281
1737278656.43845558,0.02014963,2439,0.00199659,0.00000000,0,0.00000000,0,110109,559,0.00775527
1737278656.53847122,0.01812600,2393,0.00210576,0.00000000,0,0.00000000,0,110240,612,0.00602407
1737278656.63836074,0.02104606,2461,0.00208013,0.00000000,0,0.00000000,0,110438,598,0.00615685
1737278656.73839688,0.01983023,2412,0.00209444,0.00000000,0,0.00000000,0,110536,453,0.00637420
1737278656.83840847,0.02001183,2451,0.00143778,0.00000000,0,0.00000000,0,110706,328,0.00563498
1737278656.93875337,0.01768117,2418,0.00186543,0.00000000,0,0.00000000,0,110772,252,0.00753463
1737278657.03866482,0.01861441,2480,0.00171282,0.00000000,0,0.00000000,0,110855,394,0.00651186
1737278657.13844013,0.02019977,2447,0.00250714,0.00000000,0,0.00000000,0,110942,633,0.00638698
1737278657.23887467,0.02044310,2475,0.00193590,0.00000000,0,0.00000000,0,111008,517,0.00741408
1737278657.33856988,0.02201184,2451,0.00225243,0.00000000,0,0.00000000,0,111135,573,0.00640053
1737278657.43850327,0.01866498,2448,0.00240839,0.00000000,0,0.00000000,0,111246,317,0.00591456
1737278657.53845763,0.01886228,2477,0.00269830,0.00000000,0,0.00000000,0,111051,450,0.00690263
1737278657.63877630,0.02002908,2440,0.00143652,0.00000000,0,0.00000000,0,110991,375,0.00657506
1737278657.73859334,0.02172744,2511,0.00176472,0.00000000,0,0.00000000,0,111081,291,0.00644222
1737278657.83858442,0.01940685,2485,0.00165248,0.00000000,0,0.00000000,0,111218,357,0.00633900
1737278657.93860459,0.01996440,2527,0.00190258,0.00000000,0,0.00000000,0,111296,467,0.00726818
1737278658.03872275,0.01919061,2518,0.00158871,0.00000000,0,0.00000000,0,111487,425,0.00624143
1737278658.13885355,0.02006679,2506,0.00153193,0.00000000,0,0.00000000,0,111625,325,0.00615496
1737278658.23887467,0.02191546,2488,0.00179244,0.00000000,0,0.00000000,0,111781,478,0.00612695
1737278658.33871889,0.02161157,2548,0.00153975,0.00000000,0,0.00000000,0,111818,254,0.00661823
1737278658.43868971,0.02239751,2545,0.00133127,0.00000000,0,0.00000000,0,111926,259,0.00613959
1737278658.53891134,0.01904751,2514,0.00209961,0.00000000,0,0.00000000,0,111847,231,0.00643943
1737278658.63875270,0.02149472,2557,0.00150979,0.00000000,0,0.00000000,0,111918,286,0.00637147
1737278658.73920727,0.01800343,2526,0.00124334,0.00000000,0,0.00000000,0,111992,211,0.00606395
1737278658.83892798,0.02325595,2579,0.00130613,0.00000000,0,0.00000000,0,112163,295,0.00829822
1737278658.93883204,0.02138821,2534,0.00210352,0.00000000,0,0.00000000,0,112211,261,0.00652233
1737278659.03906512,0.02125831,2534,0.00109981,0.00000000,0,0.00000000,0,112017,210,0.00634186
1737278659.13906956,0.01827246,2578,0.00171415,0.00000000,0,0.00000000,0,112115,269,0.00653581
1737278659.23888040,0.01884741,2614,0.00115073,0.00000000,0,0.00000000,0,112270,272,0.00829389
1737278659.33918023,0.02042117,2563,0.00135418,0.00000000,0,0.00000000,0,112334,246,0.00671566
1737278659.43905163,0.01918237,2584,0.00121911,0.00000000,0,0.00000000,0,112450,266,0.00644606
1737278659.53897095,0.01724431,2591,0.00171401,0.00000000,0,0.00000000,0,112579,271,0.00682713
1737278659.63900971,0.02217450,2645,0.00131647,0.00000000,0,0.00000000,0,112661,260,0.00318790
1737278659.73904109,0.01876059,2565,0.00136612,0.00000000,0,0.00000000,0,112725,246,0.00653902
1737278659.83901572,0.01690794,2590,0.00103940,0.00000000,0,0.00000000,0,112829,206,0.00628829
1737278659.93945384,0.02139359,2631,0.00140314,0.00000000,0,0.00000000,0,112997,302,0.00628151
1737278660.03909731,0.01909591,2572,0.00120646,0.00000000,0,0.00000000,0,113121,300,0.00661438
1737278660.13907194,0.01867699,2638,0.00197627,0.00000000,0,0.00000000,0,113307,431,0.00587237
1737278660.23917603,0.01892926,2608,0.00148625,0.00000000,0,0.00000000,0,113429,352,0.00588055
1737278660.33931422,0.02141385,2661,0.00171680,0.00000000,0,0.00000000,0,113501,370,0.00712808
1737278660.43924403,0.01846914,2594,0.00145196,0.00000000,0,0.00000000,0,113647,393,0.00628333
1737278660.53916311,0.02002572,2652,0.00163655,0.00000000,0,0.00000000,0,113767,301,0.00661662
1737278660.63919497,0.01981207,2553,0.00303585,0.00000000,0,0.00000000,0,113919,853,0.00786478
1737278660.73900580,0.02116353,2646,0.00167511,0.00000000,0,0.00000000,0,114086,340,0.00657478
1737278660.83922958,0.02163371,2500,0.00244394,0.00000000,0,0.00000000,0,114225,725,0.00618597
1737278660.93910432,0.02058635,2524,0.00198856,0.00000000,0,0.00000000,0,114394,367,0.00657234
1737278661.03928709,0.02090895,2514,0.00178595,0.00000000,0,0.00000000,0,114552,454,0.00650655
1737278661.13917947,0.01836975,2582,0.00193737,0.00000000,0,0.00000000,0,114711,471,0.00758876
1737278661.23913455,0.02018566,2512,0.00217756,0.00000000,0,0.00000000,0,114890,459,0.00608086
1737278661.33909845,0.02101833,2601,0.00177582,0.00000000,0,0.00000000,0,115014,306,0.00646380
1737278661.43920898,0.02028114,2561,0.00207342,0.00000000,0,0.00000000,0,115207,500,0.00618373
1737278661.53926682,0.02246687,2578,0.00152494,0.00000000,0,0.00000000,0,115327,284,0.00785751
1737278661.63920450,0.02057301,2561,0.00154289,0.00000000,0,0.00000000,0,114964,411,0.00631217
1737278661.73831224,0.01964026,2531,0.00189504,0.00000000,0,0.00000000,0,115148,424,0.00648965
1737278661.83925700,0.02233018,2550,0.00264494,0.00000000,0,0.00000000,0,115388,488,0.00630512
1737278661.93845558,0.01914012,2492,0.00189909,0.00000000,0,0.00000000,0,115357,489,0.00668500
1737278662.03940105,0.02001594,2558,0.00148514,0.00000000,0,0.00000000,0,115578,376,0.00604328
1737278662.13847804,0.02048186,2495,0.00211393,0.00000000,0,0.00000000,0,115538,614,0.00649838
1737278662.23927331,0.02184645,2559,0.00152739,0.00000000,0,0.00000000,0,115703,290,0.00732196
1737278662.33865190,0.02097649,2487,0.00231745,0.00000000,0,0.00000000,0,115834,449,0.00642588
1737278662.43849802,0.02047970,2543,0.00155323,0.00000000,0,0.00000000,0,115911,264,0.00617479
1737278662.53846478,0.02206331,2519,0.00266226,0.00000000,0,0.00000000,0,116081,404,0.00692840
1737278662.63844705,0.01972756,2542,0.00155100,0.00000000,0,0.00000000,0,115636,308,0.00682524
1737278662.73854899,0.02223317,2524,0.00172379,0.00000000,0,0.00000000,0,115777,372,0.00621921
1737278662.83850288,0.02056093,2596,0.00203403,0.00000000,0,0.00000000,0,115907,452,0.00612660
1737278662.93840289,0.02118343,2514,0.00224272,0.00000000,0,0.00000000,0,116100,475,0.00631378
1737278663.03859997,0.02101944,2483,0.00167846,0.00000000,0,0.00000000,0,116229,352,0.00659378
1737278663.13846946,0.02002370,2451,0.00144197,0.00000000,0,0.00000000,0,116409,386,0.00650152
1737278663.23862338,0.01962587,2433,0.00156650,0.00000000,0,0.00000000,0,116546,315,0.00621691
1737278663.33859563,0.01862579,2394,0.00140789,0.00000000,0,0.00000000,0,116709,266,0.00712424
1737278663.43856168,0.02066464,2407,0.00140761,0.00000000,0,0.00000000,0,116823,353,0.00611941
1737278663.53875875,0.02087445,2425,0.00166959,0.00000000,0,0.00000000,0,116982,337,0.00784557
1737278663.63858986,0.01815415,2378,0.00187227,0.00000000,0,0.00000000,0,117204,483,0.00625267
1737278663.73869205,0.01911441,2360,0.00179810,0.00000000,0,0.00000000,0,117394,439,0.00639864
1737278663.83867264,0.02549231,2375,0.00873725,0.00000000,0,0.00000000,0,117700,636,0.00646066
1737278663.93852687,0.01773188,2368,0.00203319,0.00000000,0,0.00000000,0,113170,741,0.00806795
1737278664.03873491,0.01921897,2361,0.00128483,0.00000000,0,0.00000000,0,113453,452,0.00757877
1737278664.13885164,0.01590612,2357,0.00142856,0.00000000,0,0.00000000,0,113700,320,0.00667410
1737278664.23888373,0.01666999,2370,0.00125738,0.00000000,0,0.00000000,0,113945,359,0.00618869
1737278664.33856130,0.01762683,2362,0.00140817,0.00000000,0,0.00000000,0,114192,389,0.00640283
1737278664.43879485,0.01800392,2383,0.00194994,0.00000000,0,0.00000000,0,114491,560,0.00630470
1737278664.53885579,0.01881381,2360,0.00120479,0.00000000,0,0.00000000,0,114705,294,0.00621712
1737278664.63865232,0.01676365,2355,0.00137660,0.00000000,0,0.00000000,0,114941,370,0.00550870
1737278664.73851085,0.01931884,2381,0.00165597,0.00000000,0,0.00000000,0,115194,457,0.00657346
1737278664.83891869,0.01822553,2357,0.00201566,0.00000000,0,0.00000000,0,115393,447,0.00680568
1737278664.93813276,0.02129602,2400,0.00186319,0.00000000,0,0.00000000,0,115630,425,0.00691122
1737278665.03839064,0.01790558,2440,0.00184936,0.00000000,0,0.00000000,0,115926,517,0.00609943
1737278665.13881803,0.01756838,2414,0.00183826,0.00000000,0,0.00000000,0,116119,327,0.00618834
1737278665.23865747,0.01754079,2421,0.00141606,0.00000000,0,0.00000000,0,116299,269,0.00617486
1737278665.33878446,0.01799532,2461,0.00146886,0.00000000,0,0.00000000,0,116508,310,0.00625239
